estrategia,esperança,variancia,R1(%),R2(%),R3(%),R4(%),R5(%),R6(%),R7(%),R8(%),>=1(%),>=2(%),>=3(%),>=4(%),>=5(%),>=6(%),>=7(%),>=8(%),>=9(%),>=10(%),>=11(%),>=12(%),>=13(%),>=14(%),>=15(%),>=16(%),>=17(%),>=18(%),>=19(%),>=20(%),>=21(%),>=22(%),>=23(%),>=24(%)
6553332,4.057440114589239,1.8864077349386328,0.044117226794671005,0.46067582622893843,0.4585526673814173,13.354785179731376,11.553933883874148,9.995921791054997,25.352866206344565,38.77914721858989,99.51219263929582,96.67120257055464,87.55879827589075,66.63797068464976,37.69270357106389,14.220241506502987,3.143656035520621,0.3062767196074674,0.0003764947646516248,0.0002995467658308826,0.0001827252171580085,8.059360213508171e-05,2.4589050823919933e-05,4.902302677578518e-06,5.739034634189011e-07,2.991529868268117e-08,1.7965362530958373e-10,9.244160992238903e-11,3.1391778065881226e-11,6.963318810448982e-12,8.526512829121202e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6553333,3.9801030579102257,2.064039315309163,0.044117226794671005,0.46067582622893843,0.4585526673814173,13.354785179731376,11.553933883874148,9.995921791054997,8.648002789105842,55.484010635828604,99.30206023776171,95.23725906248588,84.88014566788307,64.36531856095249,36.729290386404024,14.042543257581087,3.1434317427282537,0.3092600237529979,0.00038767757013147275,0.0003079753238921512,0.00018763522416520573,8.269648017744657e-05,2.5220306937967507e-05,5.027115705047436e-06,5.884558049729094e-07,3.067239617848827e-08,1.8420109881844837e-10,9.478640095039736e-11,3.220179678464774e-11,7.16227077646181e-12,8.952838470577262e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6554000,3.4555913719948053,2.0838898817822002,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,96.00054580866436,0,0,0,98.7923980738123,91.7593244556951,73.8390528767325,47.74713745776293,23.403545823758222,8.102731100584748,1.7423186156938897,0.17189141354776893,0.00028868303905937864,0.00022768500853942442,0.00013790296500815202,6.0556736102057585e-05,1.8431802544682796e-05,3.6703047214814433e-06,4.2942306777149497e-07,2.2377832920028595e-08,1.3436363133223495e-10,6.913580818945775e-11,2.347633198951371e-11,5.215383680479135e-12,6.536993168992922e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6554100,3.6623198823588585,1.8709728035254223,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,73.67388709232114,22.326658716343218,0,0,99.7191503876975,95.30116740771129,79.75938192428423,53.359949192042926,26.662690615356595,9.26111344672863,1.9754263317242646,0.1923526568042604,0.0002934280109059273,0.00023369516583215955,0.0001426728868096916,6.295980224990672e-05,1.9214235976505734e-05,3.831257487263429e-06,4.485483060534534e-07,2.338178717309347e-08,1.40417455440911e-10,7.224798537208699e-11,2.454214609315386e-11,5.4569682106375694e-12,6.821210263296962e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554110,3.7103983266943246,1.809204374100883,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,73.67388709232114,17.134191473192654,5.192467243150561,0,99.93468335631141,96.1248868787876,81.13626124324755,54.665309812388955,27.42066352953347,9.53051615780214,2.029639736201446,0.19711128803130862,0.0002945315397084869,0.00023509293632173467,0.00014378221817423764,6.351867862974814e-05,1.939620499058492e-05,3.868689958608229e-06,4.5299621831418335e-07,2.361527151606424e-08,1.41824330057716e-10,7.297273896256229e-11,2.4783730623312294e-11,5.5138116294983774e-12,6.821210263296962e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554111,3.7215798362289694,1.7941763958359562,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,73.67388709232114,17.134191473192654,3.984865316962856,1.2076019261877051,99.98480943623967,96.3164577011596,81.45647936689608,54.968894972522385,27.59694380407261,9.593170618115138,2.0422480413878077,0.1982179935658337,0.00029478818522932215,0.00023541801306237176,0.00014404021318625837,6.364865541286235e-05,1.943852515751132e-05,3.8773955424176165e-06,4.5403065485061234e-07,2.3669571191931027e-08,1.4215117971616564e-10,7.314326921914471e-11,2.4840574042173102e-11,5.5138116294983774e-12,6.821210263296962e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554200,3.7450117967821415,1.962865128321587,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,58.04931266249237,0,0,99.2697910080135,95.01705383868416,81.37650617459303,56.579819667989995,29.3426458303976,10.445370617358506,2.2502560051701295,0.21892167804760732,0.0003173419741813177,0.0002517192858420003,0.00015317273206960635,6.745671925045826e-05,2.056415083018237e-05,4.0981649220839245e-06,4.796678325647008e-07,2.5000773007377575e-08,1.5012346921139397e-10,7.725020623183809e-11,2.62332378042629e-11,5.8264504332328215e-12,7.247535904753022e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554210,3.8700157520543534,1.7719775859454625,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,44.54889783030091,13.50041483219146,0,99.83017672640965,97.15872446348259,84.95639240389767,59.973757280889686,31.31337540725748,11.14581766614964,2.3912108568108152,0.23129411923794407,0.00032021114905944614,0.000255353489137633,0.0001560569936174261,6.890979784657247e-05,2.1037270244050887e-05,4.195489339053893e-06,4.912324271799662e-07,2.5607832299101574e-08,1.5380408058263129e-10,7.914024990895996e-11,2.687272626644699e-11,5.9685589803848416e-12,7.389644451905042e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554211,3.899087676844429,1.7231039620793993,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,44.54889783030091,10.360649824103426,3.1397650080880335,99.96050453422316,97.65680860164981,85.78895952538383,60.763078697236594,31.77170412105926,11.308719262963464,2.4239924502953727,0.2341715536277036,0.0003208784274448817,0.0002561986886746581,0.00015672778066289084,6.924773748551161e-05,2.114730270363907e-05,4.218123905275206e-06,4.9392198775422e-07,2.574903135155182e-08,1.546709427202586e-10,7.959499725984642e-11,2.702904566831421e-11,6.0111915445304476e-12,7.673861546209082e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554220,3.9200176427163544,1.8084069429109082,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,22.948234098794575,35.1010785636978,0,99.5584594886651,96.98692755065062,85.9342300862726,61.92073858622003,32.93388242509728,11.861910623659554,2.557394012421071,0.24735979270155894,0.00033467137031095717,0.0002662522582141946,0.0001624060075187117,7.162897969692494e-05,2.1853532587101654e-05,4.356882115530425e-06,5.100497020293915e-07,2.6586803869577125e-08,1.5968737443472492e-10,8.216716196329799e-11,2.7910118660656735e-11,6.210143510543276e-12,7.815970093361102e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554221,3.9956046471705524,1.6702605990610042,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,22.948234098794575,26.937689542668906,8.163389021028888,99.89731178898022,98.28194630988541,88.09890460213666,63.97297426872201,34.125537080981914,12.285454775375484,2.6426261554808974,0.25484112211491095,0.0003364062940676149,0.0002684497769820382,0.00016415005383407788,7.250762273258715e-05,2.2139616945082707e-05,4.415731922335908e-06,5.170425225742292e-07,2.6953870246870792e-08,1.6187584606086602e-10,8.328981948579894e-11,2.8279600883251987e-11,6.266986929404084e-12,7.815970093361102e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554222,4.025839635527174,1.6852918842830178,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,37.951233146172,22.948234098794575,13.876267109022688,21.22481145467511,99.73301065134858,98.17806468480268,88.69018046290606,65.15026889334224,35.10542024474884,12.71845964670976,2.743113271236325,0.26455566377889284,0.0003451500558639964,0.0002750400109050588,0.0001679891558978852,7.415184919068452e-05,2.263319193218649e-05,4.513322409138709e-06,5.284208981493066e-07,2.7545837610887247e-08,1.6542855973966653e-10,8.512301974406e-11,2.8904878490720876e-11,6.423306331271306e-12,7.958078640513122e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554300,3.6292443468624356,2.1519784904981574,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,83.05517042479677,0,0,98.95523944223471,92.87055395380965,77.36677532930258,53.177839398595694,27.900492580759376,10.179370409744337,2.249920256620541,0.2233874481207465,0.000334081748491144,0.0002643361698630997,0.00016052262374444126,7.060456115937086e-05,2.150909122633493e-05,4.285000116510673e-06,5.014515096490868e-07,2.6134060249205504e-08,1.5693046861997573e-10,8.074607649177779e-11,2.7426949600339867e-11,6.0964566728216596e-12,7.673861546209082e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554310,3.808096159790369,1.9106421179576003,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,63.73919228027668,19.315978144520084,0,99.75702208547843,95.93479038621355,82.48876639584614,58.033780906282935,30.720151821497367,11.181548494937815,2.45159412127569,0.2410895562854023,0.0003381868756093809,0.0002695358761144462,0.00016464933642623691,7.268358129408625e-05,2.2186015939951176e-05,4.424248928103225e-06,5.179977762281851e-07,2.7002641900253366e-08,1.6218848486460047e-10,8.346034974238137e-11,2.8350655156827997e-11,6.323830348264892e-12,8.100187187665142e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554311,3.8496913752592476,1.8453454493236006,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,63.73919228027668,14.82369897910182,4.492279165418263,99.9434911028116,96.64743384543743,83.67997781581866,59.16311770197929,31.375914442783,11.414623087302218,2.49849701656899,0.24520650087383444,0.0003391415969957734,0.00027074516161462725,0.00016560907789653356,7.316709493920825e-05,2.2343446985928495e-05,4.45663374648575e-06,5.218459051548052e-07,2.7204649200029962e-08,1.6341061837010784e-10,8.409983820456546e-11,2.857802883227123e-11,6.366462912410498e-12,8.242295734817162e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554320,3.879637326429849,1.9700827758052757,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,32.83362724904455,50.221543175752224,0,99.36825742224391,95.68898864939243,83.88782646447491,60.81946185083251,33.038723400868165,12.206112264913543,2.689363866994981,0.26407582754873715,0.00035887611524287877,0.00028512949955938893,0.00017373331017722649,7.657410301931122e-05,2.3353898967570785e-05,4.65516471592764e-06,5.449209368180163e-07,2.840330637354782e-08,1.7058710000128485e-10,8.778044957580278e-11,2.9814373192493804e-11,6.636469151999336e-12,8.384404281969182e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554321,3.9877848866489316,1.7776399583907416,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,32.83362724904455,38.54161734566474,11.679925830087484,99.85307686731016,97.54186164337452,86.98497615640348,63.75573751964303,34.743706216210796,12.812106205060942,2.8113113947574817,0.27477988347860105,0.0003613583907906559,0.000288273641814385,0.0001762286379971556,7.783123847104889e-05,2.376321970132267e-05,4.739365238037863e-06,5.549260890802543e-07,2.8928511142112256e-08,1.737561206027749e-10,8.94004870133358e-11,3.036859652638668e-11,6.750155989720952e-12,8.384404281969182e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554322,4.03104417768225,1.7992593912777721,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,32.83362724904455,19.853736017524767,30.36780715822746,99.61799985500642,97.39323101056384,87.83095546488892,65.44017444409968,36.1456928966773,13.431636251739207,2.955085268069084,0.28867915078242845,0.0003738686960872428,0.0002977027456978476,0.00018172150706163848,8.018374705898168e-05,2.4469411556538034e-05,4.8789946589522515e-06,5.712058737117331e-07,2.9775449661428866e-08,1.788151848813868e-10,9.200107342621777e-11,3.1235458664014004e-11,6.934897101018578e-12,8.668621376273222e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554330,3.779480757508992,2.1622255831147097,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,11.199731727182048,71.85543869761472,0,99.09612215797975,93.83193760605378,80.41879536774644,57.87622805277176,31.791040037003725,11.97598135898663,2.6890733930943327,0.2679394024001027,0.0003733585829763797,0.00029604503595237475,0.0001800920917816029,7.929746821844219e-05,2.4171417095431025e-05,4.816805784457756e-06,5.637671733893512e-07,2.9383784294623183e-08,1.7645618299866328e-10,9.08073616301408e-11,3.083755473198835e-11,6.863842827442568e-12,8.668621376273222e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554331,3.9342149590532167,1.910671067970135,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,11.199731727182048,55.144160202258774,16.711278495355938,99.78978690245916,96.48297127436662,84.85010185004424,62.077360932762204,34.230476988186254,12.84301884258214,2.863552163585325,0.2832544362690044,0.00037691014645702126,0.000300543577964163,0.00018366233005906452,8.109613894191625e-05,2.4757060572255796e-05,4.937277282124342e-06,5.78082179458761e-07,3.013521165939892e-08,1.8098944565281272e-10,9.312373094871873e-11,3.161915174132446e-11,7.02016222930979e-12,8.668621376273222e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554332,3.996109021608581,1.9470814265166805,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,11.199731727182048,28.406114609689276,43.44932408792544,99.4534459463938,96.27031513819134,86.06050301449265,64.48740145544633,36.236396392546055,13.729423370906474,3.0692593977080946,0.30314108025760333,0.00039480950640324863,0.00031403444971545014,0.00019152135817535054,8.446203591461199e-05,2.5767458240011365e-05,5.137054827741849e-06,6.013748787836448e-07,3.134704229523777e-08,1.8827961412171135e-10,9.690381830296246e-11,3.292655037512304e-11,7.332801033044234e-12,9.379164112033322e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554333,3.909458254877902,2.1346693846318985,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,12.945375383867594,11.199731727182048,9.689482694890629,62.16595600272409,99.21800727714806,94.66368165925837,83.05925998487544,61.941053592121,35.15695925446478,13.53032490275956,3.0690080933106145,0.30648366404216176,0.0004073390583556602,0.0003234780599541409,0.0001970226778524875,8.681816377986706e-05,2.647473658612398e-05,5.276899088357823e-06,6.17679745573696e-07,3.219530242404289e-08,1.9338131096446887e-10,9.951861557055963e-11,3.382183422218077e-11,7.531752999057062e-12,9.663381206337363e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554400,3.5134766508881534,2.1534960000254824,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,93.05751352971852,0,0,98.82941881592319,92.01195399985984,74.64105364853043,49.349022736994804,25.15176967352211,9.117351219450612,2.0395497536061526,0.20667297023371134,0.0003407776582378119,0.0002693829235056455,0.0001634625804456391,7.186369795419978e-05,2.1887067418902006e-05,4.359734234071766e-06,5.101650231154053e-07,2.658741493632988e-08,1.5968737443472492e-10,8.219558367272839e-11,2.793854037008714e-11,6.23856521997368e-12,8.100187187665142e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554410,3.713867606878377,1.9251768112583871,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,71.41531006026698,21.642203469451534,0,99.72776022910594,95.44521675530594,80.37988664996955,54.789765802597074,28.31100077981135,10.240221719205024,2.2655112234670725,0.22650694518806347,0.00034537716624072345,0.00027520883091369797,0.00016808627354691907,7.419309467593393e-05,2.2645514206942607e-05,4.515752749512103e-06,5.287039073209598e-07,2.7560560056372196e-08,1.6552803572267294e-10,8.517986316292081e-11,2.893330020015128e-11,6.423306331271306e-12,7.958078640513122e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554411,3.760472138618774,1.860565956130575,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,71.41531006026698,16.60891864110118,5.033284828350355,99.93668573024698,96.24368394295247,81.71455578933661,56.055108750033206,29.045736964090523,10.501365509789636,2.3180626394838555,0.23111969385595899,0.0003464468648246566,0.00027656375078777273,0.00016916159680135934,7.473483792352908e-05,2.2821904707370777e-05,4.552037680127796e-06,5.330154806415521e-07,2.7786882128566504e-08,1.6690648863004753e-10,8.589040589868091e-11,2.9174884730309714e-11,6.494360604847316e-12,8.242295734817162e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554420,3.794024483908844,2.006191438540874,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,36.78778450914453,56.26972902057399,0,99.29217659567543,95.16981308888916,81.94743567309985,57.91092660283434,30.90879818379453,11.388173814167061,2.5319156052299547,0.2522614555712863,0.0003685580132355426,0.0002926803961003088,0.00017826423123779023,7.855215235963442e-05,2.395404553112712e-05,4.7744777731395516e-06,5.588694591551757e-07,2.912993579684553e-08,1.7496404325356707e-10,9.00399754755199e-11,3.0595970201829914e-11,6.821210263296962e-12,8.810729923425242e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554421,3.91519626643388,1.8097422651701223,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,36.78778450914453,43.183188466863065,13.08654055371092,99.83538289864214,97.24582777677016,85.41757543545422,61.200818266168284,32.819112262920356,12.067147669687046,2.6685492868735707,0.2642546021077692,0.0003713392294883988,0.00029620318775869237,0.00018106007165386018,7.996068477211793e-05,2.4412660806660824e-05,4.868818578529499e-06,5.700795213670062e-07,2.971839307974733e-08,1.7851675693236757e-10,9.188738658849616e-11,3.1235458664014004e-11,6.977529665164184e-12,9.094947017729282e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6554422,3.9636652785378783,1.840749416074404,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,36.78778450914453,22.244723580925594,34.025005439648396,99.57199553646956,97.0792975408683,86.36543612302609,63.088112110559486,34.38994035006672,12.761287786502933,2.829637863207651,0.2798277596675689,0.000385356152236227,0.00030676783966043786,0.00018721444757829886,8.25965062603018e-05,2.5203899454595557e-05,5.025263618563258e-06,5.883199065692679e-07,3.066733711420966e-08,1.8420109881844837e-10,9.480061180511257e-11,3.221600763936294e-11,7.176481631177012e-12,9.237055564881302e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554430,3.681806048623326,2.2009057825689045,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,12.548516623358811,80.50899690635971,0,98.98726805227408,93.08911718871833,78.06062878837827,54.61323884199638,29.510856178260397,11.130328218494114,2.531590149526224,0.2565903211574323,0.00038478460609780996,0.000304910491706778,0.00018538880159724158,8.160349271690848e-05,2.4870017441003256e-05,4.9555852683624835e-06,5.799853113330755e-07,3.0228463288040075e-08,1.815294581319904e-10,9.340794804302277e-11,3.1732838579046074e-11,7.062794793455396e-12,8.810729923425242e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
6554431,3.8551749066976084,1.9496933664778737,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,12.548516623358811,61.78517734489639,18.72381956146332,99.76447091651875,96.05941512676345,83.02559798682377,59.32031460645879,32.244074783778885,12.101783119468877,2.7270814171086215,0.2737497462019576,0.0003887638847714925,0.00030995079363549394,0.00018938900406340053,8.361877756613012e-05,2.55261900719006e-05,5.090565196042007e-06,5.960243356639694e-07,3.107042800820636e-08,1.8664536582946312e-10,9.605116702005034e-11,3.2642333280819e-11,7.275957614183426e-12,9.379164112033322e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554432,3.9245228778617913,2.0009342495231444,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,12.548516623358811,31.827066046555082,48.68193085980463,99.38762438294876,95.82114878924233,84.38176789365735,62.0205965684339,34.49156727769601,13.094937440451616,2.957561995555835,0.29603134086443106,0.0004088188665321013,0.0003250663725253844,0.00019819449576630177,8.73900298472563e-05,2.6658269987933636e-05,5.3144019460660274e-06,6.22122115601087e-07,3.242814727855148e-08,1.9475976387184346e-10,1.0022915830631973e-10,3.4049207897624e-11,7.58859641791787e-12,9.663381206337363e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554433,3.8274367499764494,2.196200273784104,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,12.548516623358811,10.856388137716166,69.65260876864355,99.12383180944977,94.02102826768518,81.01908484326904,59.16759175812746,33.28213340900707,12.871861522377316,2.9572804265427237,0.29977647237356564,0.0004228573537545799,0.0003356472777227282,0.0002043583399427007,9.0029906417044e-05,2.7450725909261564e-05,5.4710876469243885e-06,6.403905672414112e-07,3.337854082019476e-08,2.0044410575792426e-10,1.0315659437765134e-10,3.504396772768814e-11,7.787548383930698e-12,9.805489753489383e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6554440,3.5695873748263813,2.2145718461892834,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,2.852809469044531,90.20470406067399,0,98.86530463491354,92.25683882865,75.4184679542905,50.90179996122307,26.846399252781183,10.100866725988084,2.327668851312623,0.240388249189877,0.0003912752432597699,0.00030980252996926083,0.00018823862974670647,8.282402886550244e-05,2.523640620211154e-05,5.028028283504682e-06,5.88431674941603e-07,3.0667905548398267e-08,1.8418688796373317e-10,9.478640095039736e-11,3.221600763936294e-11,7.176481631177012e-12,9.237055564881302e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554441,3.7638350631203616,1.9726466632488044,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,2.852809469044531,69.22597289610971,20.978731164564277,99.7361061236694,95.58485006676078,80.98136892717244,56.17574936613686,29.908779668856738,11.189314045144755,2.5467031532705278,0.259614185637588,0.0003957337468705191,0.0003154498359805302,0.00019272057701869016,8.50820146638398e-05,2.5971601758101315e-05,5.179263837362669e-06,6.064022386453871e-07,3.1611222084393376e-08,1.8987122984981397e-10,9.771383702172898e-11,3.319655661471188e-11,7.389644451905042e-12,9.379164112033322e-13,-8.526512829121202e-14,-1.9895196601282805e-13,-1.9895196601282805e-13,
6554442,3.8415346179086174,2.0436037073803917,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,2.852809469044531,35.66000303280688,54.54470102786711,99.31387592154044,95.31788928859194,82.50086252171073,59.20122657514553,32.42693792548215,12.302074047794235,2.804940532563009,0.2845791551411452,0.00041820395225045104,0.00033238578565431,0.00020258651503013425,8.930743926782725e-05,2.7240018198426696e-05,5.430057271382793e-06,6.356429906873018e-07,3.313246565994632e-08,1.9898038772225846e-10,1.0238920822303044e-10,3.4788172342814505e-11,7.744915819785092e-12,9.805489753489383e-13,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6554443,3.732756397202676,2.243059164371724,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,2.852809469044531,12.163824128494886,78.04087993217911,99.01831478005016,93.30098005906233,78.73321118998531,56.004634088759175,31.07185180594037,12.052133072919588,2.804625054163381,0.28877531324063455,0.0004339330960050347,0.00034424095041174496,0.0002094926716296186,9.226523648919738e-05,2.8127909686759267e-05,5.605612656722769e-06,6.561115242220694e-07,3.419732763632055e-08,2.0537527234409936e-10,1.056861265169573e-10,3.5910829865315463e-11,7.986500349943526e-12,1.0089706847793423e-12,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6554444,3.6239779452972094,2.267765097612717,0.044117226794671005,0.46067582622893843,0.4585526673814173,3.0361084709306088,2.943032278945841,2.852809469044531,2.7653525667701,87.4393514939039,98.90009032345405,92.49421636725047,76.17204952684376,52.40697460721157,28.48907756956976,11.054231176006041,2.606955251271529,0.27306993866564255,0.0004402247535324477,0.0003489830163374563,0.00021225513428646536,9.344835537206109e-05,2.8483066287776637e-05,5.67583484212264e-06,6.642989376359765e-07,3.4623283795554016e-08,2.0791901533812052e-10,1.0699352515075589e-10,3.6337155506771524e-11,8.08597633294994e-12,1.0231815394945443e-12,-1.1368683772161603e-13,-2.2737367544323206e-13,-2.2737367544323206e-13,
6555000,3.407819762871221,2.0297042519215136,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,98.58021498586456,0,0,0,98.75994811802222,91.53788595738365,73.13607157207656,46.34302982706943,21.961361839112953,7.34487092198745,1.5461015265827598,0.15196491238913268,0.00029040995764262334,0.00022898659905479235,0.000138661198917589,6.0881475661744844e-05,1.8529285071622326e-05,3.689579145316202e-06,4.316703581253023e-07,2.2494759832625277e-08,1.3507417406799505e-10,6.9505290412053e-11,2.361844053666573e-11,5.258016244624741e-12,6.679101716144942e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6555100,3.6201033579667454,1.8301687979415195,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,75.65360766677891,22.926607319085647,0,0,99.71160356510204,95.17490319217953,79.21548815641471,52.10666567704985,25.308084417817625,8.534380624841546,1.7854731735621243,0.17297597792122588,0.0002952824335125115,0.00023515825768072318,0.00014355929521059352,6.334911554972678e-05,1.9332743576683242e-05,3.85485692788734e-06,4.513095035463266e-07,2.3525686287939607e-08,1.4131273928796872e-10,7.271694357768865e-11,2.4698465495021082e-11,5.4996007747831754e-12,6.963318810448982e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
6555110,3.6694737374666966,1.77084527260285,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,75.65360766677891,17.59461120567768,5.331996113407966,0,99.93292820657697,96.02075715959955,80.62936615189528,53.44710316627273,26.086425126233408,8.811022564235643,1.8411433681788196,0.17786248023691087,0.00029641561567927965,0.00023659358822669674,0.00014469843586084608,6.392300973345755e-05,1.9519602346917964e-05,3.893295257739737e-06,4.558769433060661e-07,2.3765451828694495e-08,1.4274803561420413e-10,7.345590802287916e-11,2.4940050025179517e-11,5.5422333389287814e-12,6.821210263296962e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
6555111,3.6809557098295276,1.7563498116045313,0.044117226794671005,0.46067582622893843,0.4585526673814173,0.45643929373041653,75.65360766677891,17.59461120567768,4.091944231430188,1.240051881977778,99.98440124450715,96.21747575838847,80.9581889852004,53.75884608502779,26.267442298744825,8.87536063768566,1.8540904761916863,0.17899892449979404,0.00029667915761422137,0.0002369274002376187,0.0001449633635530745,6.405647916096768e-05,1.9563059723282095e-05,3.902234794850301e-06,4.56939176274318e-07,2.3821201011742232e-08,1.4307488527265377e-10,7.361222742474638e-11,2.4996893444040325e-11,5.5564441936439835e-12,6.821210263296962e-13,-8.526512829121202e-14,-1.7053025658242404e-13,-1.7053025658242404e-13,
